6840.76,4239100000.0,116080172364,16968900.0,16968900.0,0.09,2.01,-8.1,6107.98199605,6775.52,6864.49,6864.49,6864.49
6842.36,4245660000.0,116107322604,16968900.0,16968900.0,0.14,2.0,-8.07,6076.86977989,6776.01,6862.15,6862.15,6862.15
6846.74,4240910000.0,116181646386,16968900.0,16968900.0,0.19,2.03,-8.01,6024.02241416,6776.69,6859.11,6859.11,6859.11
6856.52,4234090000.0,116347602228,16968900.0,16968900.0,0.29,2.11,-7.87,5946.67793202,6777.68,6865.73,6865.73,6865.73
6856.65,4230740000.0,116349808185,16968900.0,16968900.0,0.29,2.04,-7.85,6022.25260495,6778.76,6869.99,6869.99,6869.99
6859.29,4221460000.0,116394606081,16968900.0,16968900.0,0.3,2.01,-7.8,6004.24788379,6779.08,6867.39,6867.39,6867.39
6862.48,4217740000.0,116448736872,16968900.0,16968900.0,0.33,2.03,-7.75,5978.07637917,6779.67,6862.93,6862.93,6862.93
6859.72,4220420000.0,116401902708,16968900.0,16968900.0,0.27,1.92,-7.77,5969.23748205,6780.34,6874.52,6874.52,6874.52
6862.47,4243450000.0,116448567183,16968900.0,16968900.0,0.2,1.89,-7.71,6042.02934236,6782.24,6879.44,6879.44,6879.44
6871.53,4252840000.0,116602305417,16968900.0,16968900.0,0.28,1.95,-7.57,6037.82594823,6782.48,6858.5215563,6858.5215563,6858.5215563
6833.38,4268100000.0,115954941882,16968900.0,16968900.0,-0.33,1.31,-8.06,6370.06027757,6784.01,6806.33,6806.33,6806.33
6825.93,4261350000.0,115828523577,16968900.0,16968900.0,-0.47,1.18,-8.15,6512.21196925,6784.71,6812.84,6812.84,6812.84
6809.88,4272310000.0,115556172732,16968900.0,16968900.0,-0.72,0.88,-8.35,6548.27229588,6784.88,6814.0799311,6814.0799311,6814.0799311
6811.0,4285760000.0,115575177900,16968900.0,16968900.0,-0.74,0.85,-8.33,6566.68961053,6785.05,6811.67,6811.67,6811.67
6812.86,4285830000.0,115606740054,16968900.0,16968900.0,-0.76,0.84,-8.3,6569.26521877,6785.16,6814.87,6814.87,6814.87
6818.96,4288680000.0,115710250344,16968900.0,16968900.0,-0.59,0.9,-8.22,6578.48336570,6785.35,6842.61,6842.61,6842.61
6830.34,4299920000.0,115903356426,16968900.0,16968900.0,-0.31,1.06,-8.06,6616.52640221,6786.03,6838.88,6838.88,6838.88
6839.1,4287580000.0,116052003990,16968900.0,16968900.0,0.11,1.17,-7.94,6481.21960700,6786.64,6845.26,6845.26,6845.26
6843.47,4265830000.0,116126158083,16968900.0,16968900.0,0.43,1.22,-7.87,6523.13257929,6787.47,6859.41,6859.41,6859.41
6866.8,4265400000.0,116522042520,16968900.0,16968900.0,0.83,1.55,-7.55,6520.76650120,6787.64,6863.26,6863.26,6863.26
6851.5,4277510000.0,116262418350,16968900.0,16968900.0,0.58,1.31,-7.74,6512.74349679,6787.77,6861.26,6861.26,6861.26
6848.47,4274260000.0,116211002583,16968900.0,16968900.0,0.51,1.25,-7.77,6501.95809934,6787.91,6860.49,6860.49,6860.49
6849.09,4276290000.0,116221523301,16968900.0,16968900.0,0.41,1.24,-7.75,6603.28671233,6788.95,6869.23,6869.23,6869.23
6863.72,4283680000.0,116469778308,16968900.0,16968900.0,0.54,1.43,-7.54,6582.09960584,6789.13,6865.77,6865.77,6865.77
6862.23,4298620000.0,116444494647,16968900.0,16968900.0,0.36,1.37,-7.54,6567.78901275,6789.27,6866.68,6866.68,6866.68
6856.97,4301890000.0,116355238233,16968900.0,16968900.0,0.2,1.26,-7.59,6549.40817020,6789.65,6855.7984564,6855.7984564,6855.7984564
6854.15,4301410000.0,116307385935,16968900.0,16968900.0,0.11,1.22,-7.62,6548.45885132,6789.85,6851.05,6851.05,6851.05
6849.12,4304670000.0,116222032368,16968900.0,16968900.0,-0.04,1.13,-7.67,6533.26034177,6790.24,6848.663378499999,6848.663378499999,6848.663378499999
6851.66,4310340000.0,116265133374,16968900.0,16968900.0,0.0,1.18,-7.62,6532.10702159,6790.40,6854.92,6854.92,6854.92
6848.77,4322350000.0,116216093253,16968900.0,16968900.0,-0.1,1.15,-7.63,6555.22852942,6790.72,6852.42,6852.42,6852.42
6842.28,4331320000.0,116105965092,16968900.0,16968900.0,-0.22,1.07,-7.69,6454.97185966,6791.80,6867.0975031,6867.0975031,6867.0975031
6848.72,4344110000.0,116215244808,16968900.0,16968900.0,-0.12,1.18,-7.59,6457.10288233,6791.99,6863.07,6863.07,6863.07
6848.63,4341990000.0,116213717607,16968900.0,16968900.0,-0.08,1.18,-7.57,6447.08555246,6792.14,6858.21,6858.21,6858.21
6847.53,4344120000.0,116195051817,16968900.0,16968900.0,-0.04,1.16,-7.55,6452.80905886,6792.43,6862.620193299999,6862.620193299999,6862.620193299999
6858.53,4341480000.0,116381709717,16968900.0,16968900.0,0.14,1.32,-7.38,6457.38215002,6792.61,6865.5368462999995,6865.5368462999995,6865.5368462999995
6856.27,4335170000.0,116343360003,16968900.0,16968900.0,0.12,1.26,-7.39,6442.65222270,6792.86,6865.01,6865.01,6865.01
6860.26,4332380000.0,116411065914,16968900.0,16968900.0,0.19,1.28,-7.32,6446.29123215,6793.01,6858.18,6858.18,6858.18
6851.04,4348880000.0,116254612656,16968900.0,16968900.0,0.04,1.1,-7.42,6449.91489388,6793.31,6855.49,6855.49,6855.49
6846.52,4345580000.0,116177913228,16968900.0,16968900.0,-0.03,1.01,-7.47,6479.66625774,6793.61,6853.56,6853.56,6853.56
6850.2,4351050000.0,116240358780,16968900.0,16968900.0,-0.02,1.03,-7.4,6529.84779849,6793.99,6856.61,6856.61,6856.61
6843.34,4361290000.0,116123952126,16968900.0,16968900.0,-0.15,0.92,-7.47,6531.94713554,6794.18,6847.82,6847.82,6847.82
6838.97,4361560000.0,116049798033,16968900.0,16968900.0,-0.22,0.82,-7.49,6520.47011169,6794.59,6840.63,6840.63,6840.63
6835.09,4355980000.0,115983958701,16968900.0,16968900.0,-0.28,0.76,-7.51,6463.13096479,6795.00,6842.4173042,6842.4173042,6842.4173042
6835.15,4360870000.0,115984976835,16968900.0,16968900.0,-0.26,0.73,-7.46,6401.73386183,6795.74,6838.13,6838.13,6838.13
6832.55,4352470000.0,115940857695,16968900.0,16968900.0,-0.29,0.7,-7.45,6396.65775738,6795.82,6838.9088713,6838.9088713,6838.9088713
6840.12,4331160000.0,116069312268,16968900.0,16968900.0,-0.13,0.82,-7.28,6355.03204408,6795.87,6837.17,6837.17,6837.17
6835.73,4312590000.0,115994818797,16968900.0,16968900.0,-0.15,0.76,-7.28,6341.71784156,6795.97,6836.24,6836.24,6836.24
6830.35,4303340000.0,115903526115,16968900.0,16968900.0,-0.21,0.68,-7.33,6332.97360061,6796.05,6840.56,6840.56,6840.56
6832.22,4295190000.0,115935257958,16968900.0,16968900.0,-0.11,0.71,-7.26,6295.75790457,6796.37,6845.7720419,6845.7720419,6845.7720419
6839.03,4288470000.0,116050816167,16968900.0,16968900.0,0.03,0.8,-7.11,6281.06710487,6796.53,6842.451704899999,6842.451704899999,6842.451704899999
6841.62,4285650000.0,116094765618,16968900.0,16968900.0,0.09,0.83,-7.03,6236.25336754,6796.78,6845.39,6845.39,6845.39
6846.0,4287180000.0,116169089400,16968900.0,16968900.0,0.15,0.91,-6.91,6266.70918776,6797.64,6879.16,6879.16,6879.16
6851.34,4305540000.0,116259703326,16968900.0,16968900.0,0.24,1.0,-6.81,6273.25756073,6798.00,6870.4785132,6870.4785132,6870.4785132
6868.6,4302580000.0,116552586540,16968900.0,16968900.0,0.49,1.26,-6.55,6203.66365932,6798.70,6873.76,6873.76,6873.76
6855.45,4298470000.0,116329445505,16968900.0,16968900.0,0.34,1.12,-6.63,6185.99877999,6799.26,6870.89,6870.89,6870.89
6856.88,4284010000.0,116353711032,16968900.0,16968900.0,0.33,1.19,-6.54,6319.23752121,6801.39,6868.93,6868.93,6868.93
6864.54,4264950000.0,116483692806,16968900.0,16968900.0,0.39,1.36,-6.37,6320.51267215,6801.55,6860.7906723,6860.7906723,6860.7906723
6860.68,4261930000.0,116418192852,16968900.0,16968900.0,0.28,1.34,-6.4,6321.15390500,6801.74,6857.04,6857.04,6857.04
6853.92,4262790000.0,116303483088,16968900.0,16968900.0,0.05,1.28,-6.43,6329.62648608,6801.93,6837.88,6837.88,6837.88
6835.08,4259100000.0,115983789012,16968900.0,16968900.0,-0.3,1.05,-6.61,6394.53914695,6802.20,6827.57,6827.57,6827.57
6817.59,4255090000.0,115687002951,16968900.0,16968900.0,-0.59,0.83,-6.79,6420.63851951,6802.40,6836.6880326,6836.6880326,6836.6880326
6837.63,4256750000.0,116027059707,16968900.0,16968900.0,-0.3,1.18,-6.46,6463.35571335,6802.67,6832.26,6832.26,6832.26
6838.32,4260610000.0,116038768248,16968900.0,16968900.0,-0.33,1.23,-6.37,6468.10026602,6803.00,6850.58,6850.58,6850.58
6845.1,4254620000.0,116153817390,16968900.0,16968900.0,-0.19,1.36,-6.21,6409.02525074,6803.94,6847.81,6847.81,6847.81
6844.29,4250920000.0,116140072581,16968900.0,16968900.0,-0.2,1.36,-6.21,6397.80324534,6804.40,6857.86,6857.86,6857.86
6850.43,4245270000.0,116244261627,16968900.0,16968900.0,0.15,1.52,-6.05,6388.40008603,6804.91,6856.32,6856.32,6856.32
6849.94,4248630000.0,116235946866,16968900.0,16968900.0,0.19,1.55,-6.0,6420.95979369,6805.22,6854.97,6854.97,6854.97
6848.49,4249260000.0,116211341961,16968900.0,16968900.0,0.23,1.56,-5.96,6414.29588692,6805.36,6853.86,6853.86,6853.86
6846.36,4243620000.0,116175198204,16968900.0,16968900.0,0.15,1.55,-5.94,6409.77123791,6805.64,6849.51,6849.51,6849.51
6844.03,4241650000.0,116135660667,16968900.0,16968900.0,0.04,1.54,-5.95,6410.83626875,6805.89,6855.7,6855.7,6855.7
6847.69,4247430000.0,116197766841,16968900.0,16968900.0,0.06,1.6,-5.87,6405.60787043,6806.23,6856.41,6856.41,6856.41
6851.16,4240400000.0,116256648924,16968900.0,16968900.0,0.03,1.66,-5.77,6399.99277460,6806.62,6857.43,6857.43,6857.43
6847.54,4246180000.0,116195221506,16968900.0,16968900.0,-0.04,1.6,-5.75,6370.67257316,6807.51,6858.88,6858.88,6858.88
6851.42,4245050000.0,116261060838,16968900.0,16968900.0,0.02,1.67,-5.62,6355.98098067,6808.39,6856.25,6856.25,6856.25
6852.76,4242470000.0,116283799164,16968900.0,16968900.0,0.05,1.68,-5.56,6211.97500089,6811.85,6857.7,6857.7,6857.7
6856.16,4223100000.0,116341493424,16968900.0,16968900.0,0.13,1.7,-5.44,6163.01611307,6812.97,6864.77,6864.77,6864.77
6855.83,4219080000.0,116335893687,16968900.0,16968900.0,0.11,1.68,-5.37,6082.42538820,6814.08,6869.83,6869.83,6869.83
6864.22,4215690000.0,116478262758,16968900.0,16968900.0,0.23,1.8,-5.19,6027.57492894,6815.41,6873.13,6873.13,6873.13
6863.06,4222770000.0,116458578834,16968900.0,16968900.0,0.19,1.78,-5.13,6024.07167473,6816.03,6883.92,6883.92,6883.92
6852.98,4200300000.0,116287874971,16968950.0,16968950.0,-0.3,1.54,-4.63,5962.10843761,6823.58,6868.05,6868.05,6868.05
6853.08,4194980000.0,116302846282,16970887.0,16970887.0,-0.41,1.54,-4.55,5947.27104893,6824.06,6860.39,6860.39,6860.39
6848.79,4189430000.0,116230041177,16970887.0,16970887.0,-0.49,1.48,-4.53,5947.97255471,6824.66,6847.11,6847.11,6847.11
6847.74,4195260000.0,116213248906,16971037.0,16971037.0,-0.48,1.48,-4.48,5971.04510320,6825.00,6845.72,6845.72,6845.72
6842.13,4204550000.0,116118041389,16971037.0,16971037.0,-0.38,1.4,-4.48,5962.03518145,6825.76,6825.65,6825.65,6825.65
6832.63,4214760000.0,115956816537,16971037.0,16971037.0,-0.48,1.26,-4.57,5939.68414200,6826.36,6858.72,6858.72,6858.72
6845.64,4230110000.0,116177698722,16971050.0,16971050.0,-0.14,1.46,-4.3,5924.14722197,6826.78,6853.3,6853.3,6853.3
6852.15,4227930000.0,116288180258,16971050.0,16971050.0,0.02,1.56,-4.12,5916.38050475,6827.53,6851.86,6851.86,6851.86
6855.95,4239070000.0,116352923918,16971087.0,16971087.0,0.08,1.61,-3.97,5893.75539752,6828.15,6867.84,6867.84,6867.84
6863.54,4232940000.0,116481734468,16971087.0,16971087.0,0.2,1.72,-3.77,5875.81635080,6828.97,6870.12,6870.12,6870.12
6863.6,4238160000.0,116482924323,16971112.0,16971112.0,0.26,1.71,-3.72,5920.71470537,6829.41,6867.19,6867.19,6867.19
6860.17,4230390000.0,116424713409,16971112.0,16971112.0,0.24,1.64,-3.67,5913.29282842,6829.65,6865.27,6865.27,6865.27
6854.2,4222440000.0,116323827685,16971175.0,16971175.0,0.15,1.53,-3.66,5923.83591594,6829.94,6862.73,6862.73,6862.73
6852.77,4221930000.0,116299558905,16971175.0,16971175.0,0.05,1.49,-3.57,5937.44025198,6830.54,6859.7458181,6859.7458181,6859.7458181
6848.79,4220670000.0,116232013628,16971175.0,16971175.0,-0.04,1.42,-3.57,5919.64811047,6831.41,6864.54,6864.54,6864.54
6854.57,4215860000.0,116330278384,16971200.0,16971200.0,-0.02,1.48,-3.39,5921.09411551,6831.74,6866.32,6866.32,6866.32
6856.32,4209440000.0,116359977984,16971200.0,16971200.0,-0.04,1.48,-3.26,5897.49976978,6832.71,6867.59,6867.59,6867.59
6857.56,4197540000.0,116381365150,16971250.0,16971250.0,-0.04,1.48,-3.15,6004.06484000,6835.01,6869.1,6869.1,6869.1
6894.33,4266070000.0,117005398012,16971250.0,16971250.0,0.52,2.01,-2.53,6066.93488476,6837.16,6919.23,6919.23,6919.23
6920.79,4304870000.0,117454713357,16971287.0,16971287.0,0.98,2.39,-2.05,6218.19778365,6840.10,6941.57,6941.57,6941.57
6929.58,4317310000.0,117603890969,16971287.0,16971287.0,1.13,2.52,-1.87,6240.35321214,6840.60,6935.88,6935.88,6935.88
6938.01,4338170000.0,117747132369,16971312.0,16971312.0,1.24,2.62,-1.65,6366.80129478,6843.55,6969.98,6969.98,6969.98
6935.5,4398530000.0,117704534376,16971312.0,16971312.0,1.19,2.56,-1.58,6371.45108264,6845.21,6946.25,6946.25,6946.25
6932.94,4413270000.0,117661087817,16971312.0,16971312.0,1.01,2.48,-1.53,6393.46820392,6846.94,6944.03,6944.03,6944.03
6945.69,4427340000.0,117877472045,16971312.0,16971312.0,0.94,2.59,-1.26,6422.35152416,6847.67,6952.13,6952.13,6952.13
6939.55,4431260000.0,117773268190,16971312.0,16971312.0,0.6,2.46,-1.31,6438.07872066,6848.52,6948.58,6948.58,6948.58
6939.98,4426330000.0,117780739353,16971337.0,16971337.0,0.38,2.4,-1.22,6508.01293589,6850.06,6957.17,6957.17,6957.17
6948.07,4429410000.0,117918037470,16971337.0,16971337.0,0.28,2.46,-1.02,6517.03551825,6850.97,6963.34,6963.34,6963.34
6843.22,5112320000.0,116148946577,16972850.0,16972850.0,0.34,-0.23,0.53,6687.27253785,6903.80,6846.636159399999,6846.636159399999,6846.636159399999
6846.84,5120390000.0,116210812798,16972912.0,16972912.0,0.27,-0.19,0.54,6700.27326792,6903.65,6848.06,6848.06,6848.06
6848.42,5118380000.0,116237629999,16972912.0,16972912.0,0.18,-0.18,0.52,6724.61449703,6903.42,6853.5866284,6853.5866284,6853.5866284
6849.62,5134680000.0,116258086538,16972925.0,16972925.0,0.17,-0.16,0.5,6754.11624324,6903.07,6857.61,6857.61,6857.61
6848.28,5139200000.0,116235342819,16972925.0,16972925.0,0.13,-0.18,0.47,6755.42960976,6902.88,6849.05,6849.05,6849.05
6846.52,5152610000.0,116205470471,16972925.0,16972925.0,0.11,-0.21,0.42,6749.98997244,6902.33,6840.76,6840.76,6840.76
6830.07,5166740000.0,115926436606,16972950.0,16972950.0,-0.15,-0.45,0.16,6761.24953687,6902.09,6836.12,6836.12,6836.12
6824.24,5203620000.0,115827484308,16972950.0,16972950.0,-0.3,-0.53,0.05,6763.01141722,6901.97,6842.46,6842.46,6842.46
6807.81,5255210000.0,115548870628,16972987.0,16972987.0,-0.57,-0.76,-0.22,6778.20701689,6901.49,6838.48,6838.48,6838.48
6870.34,5237990000.0,116610191506,16972987.0,16972987.0,0.33,0.15,0.69,6808.04613472,6901.19,6848.7,6848.7,6848.7
6806.51,5312990000.0,115527316234,16973062.0,16973062.0,-0.62,-0.77,-0.25,6785.26780204,6901.31,6860.42,6860.42,6860.42
6869.13,5293680000.0,116590169376,16973062.0,16973062.0,0.34,0.14,0.68,6762.56227156,6901.45,6861.56,6861.56,6861.56
6825.58,5325790000.0,115850992526,16973062.0,16973062.0,-0.22,-0.5,0.06,6765.00910044,6901.43,6865.95,6865.95,6865.95
6854.75,5325270000.0,116346096744,16973062.0,16973062.0,0.32,-0.07,0.51,6736.32358007,6901.63,6862.16,6862.16,6862.16
7937.48,9157770000.0,134736833880,16974762.0,16974762.0,1.69,15.7,18.64,21158.62108777,7679.71,8024.23,8024.23,8024.23
7974.39,9265550000.0,135363372345,16974762.0,16974762.0,2.16,16.24,19.22,21947.32746640,7696.48,8162.26,8162.26,8162.26
8084.96,9513330000.0,137240473904,16974787.0,16974787.0,3.41,17.97,20.92,22129.01975594,7701.57,8102.2952838,8102.2952838,8102.2952838
8054.66,9501840000.0,136726137857,16974787.0,16974787.0,2.89,17.63,20.52,22219.64680091,7704.68,8102.103285699999,8102.103285699999,8102.103285699999
8062.22,9524370000.0,136854668803,16974812.0,16974812.0,2.5,17.84,20.67,22311.91358955,7707.47,8082.3,8082.3,8082.3
8050.45,9559870000.0,136654875265,16974812.0,16974812.0,2.22,17.76,20.54,22311.32110263,7709.86,8095.29,8095.29,8095.29
8074.7,9602530000.0,137066821295,16974850.0,16974850.0,2.17,18.08,20.92,22356.43878821,7711.97,8115.22,8115.22,8115.22
8083.7,9641900000.0,137219594945,16974850.0,16974850.0,1.5,18.18,21.09,22396.50451903,7715.26,8108.09,8108.09,8108.09
8071.97,9674220000.0,137020778617,16974887.0,16974887.0,0.72,17.97,20.96,22427.41026263,7718.05,8135.89,8135.89,8135.89
8104.11,9749390000.0,137566351486,16974887.0,16974887.0,0.44,18.39,21.48,22500.32867720,7721.11,8117.65,8117.65,8117.65
8096.03,9786540000.0,137429396799,16974912.0,16974912.0,0.44,18.22,21.4,22559.79082407,7726.68,8142.03,8142.03,8142.03
8110.77,9862260000.0,137679607002,16974912.0,16974912.0,0.6,18.36,21.66,22715.17198207,7731.30,8143.9,8143.9,8143.9
8087.58,9837800000.0,137285958793,16974912.0,16974912.0,0.31,18.02,21.33,22817.22821247,7733.92,8108.36,8108.36,8108.36
8084.22,9819400000.0,137229230289,16974950.0,16974950.0,0.15,17.71,21.32,22820.79348705,7738.92,8117.0,8117.0,8117.0
8081.45,9820470000.0,137182209678,16974950.0,16974950.0,-0.06,17.17,21.32,22871.08310048,7740.90,8087.02,8087.02,8087.02
8069.55,9827570000.0,136980207772,16974950.0,16974950.0,-0.26,16.66,21.19,22931.74478412,7743.46,8103.27,8103.27,8103.27
8035.2,9812580000.0,136397118240,16974950.0,16974950.0,-0.85,14.99,20.72,23118.71355211,7746.93,8057.48,8057.48,8057.48
8028.12,9793250000.0,136276935594,16974950.0,16974950.0,-0.92,14.47,20.64,23198.24267728,7748.83,8062.96,8062.96,8062.96
8017.65,9827530000.0,136099207868,16974950.0,16974950.0,-0.99,13.51,20.52,23243.00926656,7750.63,8071.6,8071.6,8071.6
8043.09,9852870000.0,136531348190,16974987.0,16974987.0,-0.62,13.5,20.95,23309.91433056,7753.53,8085.52,8085.52,8085.52
8057.42,9836100000.0,136774599754,16974987.0,16974987.0,-0.28,12.97,21.21,23205.01038104,7761.44,8099.27,8099.27,8099.27
8053.36,9830280000.0,136706188668,16975050.0,16975050.0,-0.24,12.22,21.2,23095.06327072,7768.88,8092.33,8092.33,8092.33
8050.72,9831340000.0,136661374536,16975050.0,16975050.0,-0.19,11.47,21.18,22524.51393015,7791.23,8095.35,8095.35,8095.35
8072.73,9635150000.0,137034995386,16975050.0,16975050.0,0.38,11.07,21.57,21701.25927123,7813.89,8123.38,8123.38,8123.38
8103.29,9427720000.0,137554052736,16975087.0,16975087.0,0.86,10.99,22.08,20880.75841067,7826.40,8136.98,8136.98,8136.98
8095.7,9126990000.0,137425211826,16975087.0,16975087.0,0.75,10.0,22.02,20082.31123794,7836.30,8127.2,8127.2,8127.2
8084.34,8742430000.0,137232884151,16975150.0,16975150.0,0.51,9.4,21.89,18873.75288573,7830.67,8124.52,8124.52,8124.52
8090.6,8592580000.0,137339148590,16975150.0,16975150.0,0.5,8.95,22.01,18002.06463873,7835.16,8118.3629906,8118.3629906,8118.3629906
8087.38,8383150000.0,137284690792,16975175.0,16975175.0,0.39,8.26,22.01,17553.36250460,7840.31,8133.73,8133.73,8133.73
8089.52,8261570000.0,137321017666,16975175.0,16975175.0,0.28,7.91,22.07,17186.85164039,7844.21,8117.63,8117.63,8117.63
8094.54,8160260000.0,137406435408,16975200.0,16975200.0,0.2,7.09,22.16,17124.84125895,7855.19,8148.42,8148.42,8148.42
8101.68,8076160000.0,137527638336,16975200.0,16975200.0,0.13,6.59,22.28,16870.91344504,7862.33,8128.62,8128.62,8128.62
8096.55,8033730000.0,137440555560,16975200.0,16975200.0,0.04,6.25,22.2,16815.97214499,7866.65,8171.2849236,8171.2849236,8171.2849236
8139.39,8041010000.0,138168074285,16975237.0,16975237.0,0.61,6.34,22.83,16743.31060704,7869.63,8190.05,8190.05,8190.05
8177.96,8051440000.0,138822809177,16975237.0,16975237.0,1.11,6.69,23.41,16864.96783592,7878.08,8218.5220407,8218.5220407,8218.5220407
8183.14,8055830000.0,138910847285,16975250.0,16975250.0,1.17,6.62,23.48,16816.72581854,7884.74,8173.138207,8173.138207,8173.138207
8152.66,8001660000.0,138393441665,16975250.0,16975250.0,0.75,6.21,23.02,16656.40576781,7889.88,8185.01,8185.01,8185.01
8159.37,7999270000.0,138507549577,16975275.0,16975275.0,0.81,6.36,23.12,16558.35808340,7894.29,8222.39,8222.39,8222.39
8176.08,8027730000.0,138791206422,16975275.0,16975275.0,0.94,6.69,23.37,16809.43463869,7902.85,8206.62,8206.62,8206.62
